Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
102,54,61.0,24.77,0.0,737.0,0.0,885.0
102,109,61.0,24.77,0.0,737.0,0.0,885.0
102,162,61.0,24.15,0.0,737.0,0.0,885.0
102,215,61.0,24.15,0.0,737.0,0.0,885.0
102,269,61.0,24.16,0.0,737.0,0.0,885.0
102,323,61.0,24.13,0.0,737.0,0.0,885.0
102,377,61.0,24.13,0.0,737.0,0.0,885.0
102,431,61.0,24.15,0.0,737.0,0.0,885.0
102,485,61.0,24.15,0.0,737.0,0.0,885.0
102,540,61.0,24.16,0.0,737.0,0.0,885.0
102,593,61.0,24.16,0.0,737.0,0.0,885.0
102,648,61.0,24.16,0.0,737.0,0.0,885.0
102,701,61.0,24.16,0.0,737.0,0.0,885.0
102,754,61.0,24.15,0.0,737.0,0.0,885.0
102,809,61.0,24.15,0.0,737.0,0.0,885.0
102,863,61.0,24.16,0.0,737.0,0.0,885.0
102,916,61.0,24.16,0.0,737.0,0.0,885.0
102,971,61.0,24.09,0.0,737.0,0.0,885.0
102,1024,61.0,24.07,0.0,737.0,0.0,885.0
102,1078,61.0,24.07,0.0,737.0,0.0,885.0
102,1131,61.0,24.13,0.0,737.0,0.0,885.0
102,1181,61.0,24.13,0.0,737.0,0.0,885.0
102,1233,61.0,24.2,0.0,737.0,0.0,885.0
102,1286,61.0,24.2,0.0,737.0,0.0,885.0
102,1339,61.0,24.15,0.0,737.0,0.0,885.0
102,1392,61.0,24.15,0.0,737.0,0.0,885.0
102,1444,61.0,24.17,0.0,737.0,0.0,885.0
102,1497,61.0,24.17,0.0,737.0,0.0,885.0
102,1548,61.0,24.16,0.0,737.0,0.0,885.0
102,1599,61.0,24.16,0.0,737.0,0.0,885.0
102,1649,61.0,24.13,0.0,737.0,0.0,885.0
102,1699,61.0,24.13,0.0,737.0,0.0,885.0
102,1749,61.0,24.13,0.0,737.0,0.0,885.0
102,1798,61.0,24.13,0.0,737.0,0.0,885.0
102,1851,61.0,24.15,0.0,737.0,0.0,885.0
102,1900,61.0,24.15,0.0,737.0,0.0,885.0
102,1951,61.0,24.12,0.0,737.0,0.0,885.0
102,1999,61.0,24.12,0.0,737.0,0.0,885.0
102,2049,61.0,24.12,0.0,737.0,0.0,885.0
102,2096,61.0,24.12,0.0,737.0,0.0,885.0
102,2144,61.0,24.18,0.0,737.0,0.0,885.0
102,2191,61.0,24.18,0.0,737.0,0.0,885.0
102,2238,61.0,24.15,0.0,737.0,0.0,885.0
102,2286,61.0,24.15,0.0,737.0,0.0,885.0
102,2335,61.0,24.17,0.0,737.0,0.0,885.0
102,2384,61.0,24.17,0.0,737.0,0.0,885.0
102,2436,61.0,24.13,0.0,737.0,0.0,885.0
102,2486,61.0,24.13,0.0,737.0,0.0,885.0
102,2533,61.0,24.19,0.0,737.0,0.0,885.0
102,2583,61.0,24.19,0.0,737.0,0.0,885.0
102,2633,61.0,24.13,0.0,737.0,0.0,885.0
102,2682,61.0,24.13,0.0,737.0,0.0,885.0
102,2732,61.0,24.13,0.0,737.0,0.0,885.0
102,2781,61.0,24.13,0.0,737.0,0.0,885.0
102,2834,61.0,24.17,0.0,737.0,0.0,885.0
102,2886,61.0,24.17,0.0,737.0,0.0,885.0
102,2936,61.0,24.16,0.0,737.0,0.0,885.0
102,2986,61.0,24.16,0.0,737.0,0.0,885.0
102,3036,61.0,24.11,0.0,737.0,0.0,885.0
