Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
310,55,61.0,24.0,0.0,737.0,0.0,885.0
310,108,61.0,24.95,0.0,737.0,0.0,885.0
310,161,61.0,24.95,0.0,737.0,0.0,885.0
310,214,61.0,24.26,0.0,737.0,0.0,885.0
310,267,61.0,24.26,0.0,737.0,0.0,885.0
310,320,61.0,24.26,0.0,737.0,0.0,885.0
310,373,61.0,24.26,0.0,737.0,0.0,885.0
310,428,61.0,24.27,0.0,737.0,0.0,885.0
310,482,61.0,24.27,0.0,737.0,0.0,885.0
310,538,61.0,24.28,0.0,737.0,0.0,885.0
310,592,61.0,24.28,0.0,737.0,0.0,885.0
310,646,61.0,24.26,0.0,737.0,0.0,885.0
310,699,61.0,24.26,0.0,737.0,0.0,885.0
310,748,61.0,24.22,0.0,737.0,0.0,885.0
310,801,61.0,24.23,0.0,737.0,0.0,885.0
310,851,61.0,24.23,0.0,737.0,0.0,885.0
310,901,61.0,24.27,0.0,737.0,0.0,885.0
310,954,61.0,24.27,0.0,737.0,0.0,885.0
310,1004,61.0,24.26,0.0,737.0,0.0,885.0
310,1054,61.0,24.26,0.0,737.0,0.0,885.0
310,1103,61.0,24.3,0.0,737.0,0.0,885.0
310,1152,61.0,24.3,0.0,737.0,0.0,885.0
310,1204,61.0,24.25,0.0,737.0,0.0,885.0
310,1258,61.0,24.25,0.0,737.0,0.0,885.0
310,1312,61.0,24.24,0.0,737.0,0.0,885.0
310,1365,61.0,24.24,0.0,737.0,0.0,885.0
310,1419,61.0,24.27,0.0,737.0,0.0,885.0
310,1472,61.0,24.27,0.0,737.0,0.0,885.0
310,1525,61.0,24.27,0.0,737.0,0.0,885.0
310,1579,61.0,24.27,0.0,737.0,0.0,885.0
310,1634,61.0,24.26,0.0,737.0,0.0,885.0
310,1686,61.0,24.26,0.0,737.0,0.0,885.0
310,1736,61.0,24.24,0.0,737.0,0.0,885.0
310,1787,61.0,24.24,0.0,737.0,0.0,885.0
310,1838,61.0,24.32,0.0,737.0,0.0,885.0
310,1888,61.0,24.32,0.0,737.0,0.0,885.0
310,1937,61.0,24.25,0.0,737.0,0.0,885.0
310,1987,61.0,24.25,0.0,737.0,0.0,885.0
310,2037,61.0,24.25,0.0,737.0,0.0,885.0
310,2087,61.0,24.25,0.0,737.0,0.0,885.0
310,2136,61.0,24.23,0.0,737.0,0.0,885.0
310,2186,61.0,24.23,0.0,737.0,0.0,885.0
310,2235,61.0,24.21,0.0,737.0,0.0,885.0
310,2284,61.0,24.21,0.0,737.0,0.0,885.0
310,2333,61.0,24.2,0.0,737.0,0.0,885.0
310,2383,61.0,24.2,0.0,737.0,0.0,885.0
310,2430,61.0,24.23,0.0,737.0,0.0,885.0
310,2479,61.0,24.23,0.0,737.0,0.0,885.0
310,2529,61.0,24.21,0.0,737.0,0.0,885.0
310,2583,61.0,24.21,0.0,737.0,0.0,885.0
310,2640,61.0,24.22,0.0,737.0,0.0,885.0
310,2690,61.0,24.22,0.0,737.0,0.0,885.0
310,2739,61.0,24.23,0.0,737.0,0.0,885.0
310,2785,61.0,24.23,0.0,737.0,0.0,885.0
310,2832,61.0,24.26,0.0,737.0,0.0,885.0
310,2880,61.0,24.26,0.0,737.0,0.0,885.0
310,2928,61.0,24.2,0.0,737.0,0.0,885.0
310,2974,61.0,24.2,0.0,737.0,0.0,885.0
310,3023,61.0,24.25,0.0,737.0,0.0,885.0
