Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
103,55,62.0,25.0,0.0,737.0,0.0,885.0
103,108,62.0,25.0,0.0,737.0,0.0,885.0
103,162,62.0,24.37,0.0,737.0,0.0,885.0
103,215,62.0,24.37,0.0,737.0,0.0,885.0
103,261,62.0,24.37,0.0,737.0,0.0,885.0
103,288,62.0,24.37,0.0,737.0,0.0,885.0
103,312,62.0,24.37,0.0,737.0,0.0,885.0
103,334,62.0,24.49,0.0,737.0,0.0,885.0
103,356,62.0,24.49,0.0,737.0,0.0,885.0
103,378,62.0,24.49,0.0,737.0,0.0,885.0
103,401,62.0,24.49,0.0,737.0,0.0,885.0
103,423,62.0,24.64,0.0,737.0,0.0,885.0
103,446,62.0,24.64,0.0,737.0,0.0,885.0
103,468,62.0,24.64,0.0,737.0,0.0,885.0
103,490,62.0,24.64,0.0,737.0,0.0,885.0
103,513,62.0,24.64,0.0,737.0,0.0,885.0
103,535,62.0,24.73,0.0,737.0,0.0,885.0
103,557,62.0,24.73,0.0,737.0,0.0,885.0
103,580,62.0,24.73,0.0,737.0,0.0,885.0
103,603,62.0,24.73,0.0,737.0,0.0,885.0
103,625,62.0,24.69,0.0,737.0,0.0,885.0
103,648,62.0,24.69,0.0,737.0,0.0,885.0
103,670,62.0,24.69,0.0,737.0,0.0,885.0
103,693,62.0,24.69,0.0,737.0,0.0,885.0
103,720,62.0,24.69,0.0,737.0,0.0,885.0
103,756,62.0,24.69,0.0,737.0,0.0,885.0
103,806,62.0,24.69,0.0,737.0,0.0,885.0
103,856,62.0,24.47,0.0,737.0,0.0,885.0
103,906,62.0,24.47,0.0,737.0,0.0,885.0
103,955,62.0,24.41,0.0,737.0,0.0,885.0
103,1005,62.0,24.41,0.0,737.0,0.0,885.0
103,1055,62.0,24.38,0.0,737.0,0.0,885.0
103,1105,62.0,24.38,0.0,737.0,0.0,885.0
103,1156,62.0,24.39,0.0,737.0,0.0,885.0
103,1209,62.0,24.39,0.0,737.0,0.0,885.0
103,1261,62.0,24.43,0.0,737.0,0.0,885.0
103,1313,62.0,24.43,0.0,737.0,0.0,885.0
103,1366,62.0,24.39,0.0,737.0,0.0,885.0
103,1418,62.0,24.39,0.0,737.0,0.0,885.0
103,1472,62.0,24.36,0.0,737.0,0.0,885.0
103,1526,62.0,24.38,0.0,737.0,0.0,885.0
103,1578,62.0,24.38,0.0,737.0,0.0,885.0
103,1633,62.0,24.34,0.0,737.0,0.0,885.0
103,1683,62.0,24.34,0.0,737.0,0.0,885.0
103,1733,62.0,24.42,0.0,737.0,0.0,885.0
103,1783,62.0,24.42,0.0,737.0,0.0,885.0
103,1834,62.0,24.44,0.0,737.0,0.0,885.0
103,1883,62.0,24.44,0.0,737.0,0.0,885.0
103,1935,62.0,24.43,0.0,737.0,0.0,885.0
103,1985,62.0,24.43,0.0,737.0,0.0,885.0
103,2035,62.0,24.42,0.0,737.0,0.0,885.0
103,2085,62.0,24.42,0.0,737.0,0.0,885.0
103,2136,62.0,24.36,0.0,737.0,0.0,885.0
103,2186,62.0,24.36,0.0,737.0,0.0,885.0
103,2241,62.0,24.31,0.0,737.0,0.0,885.0
103,2300,62.0,24.31,0.0,737.0,0.0,885.0
103,2353,62.0,24.31,0.0,737.0,0.0,885.0
103,2405,62.0,24.31,0.0,737.0,0.0,885.0
103,2456,62.0,24.29,0.0,737.0,0.0,885.0
103,2506,62.0,24.29,0.0,737.0,0.0,885.0
103,2557,62.0,24.26,0.0,737.0,0.0,885.0
103,2607,62.0,24.26,0.0,737.0,0.0,885.0
103,2658,62.0,24.28,0.0,737.0,0.0,885.0
103,2708,62.0,24.28,0.0,737.0,0.0,885.0
103,2757,62.0,24.31,0.0,737.0,0.0,885.0
103,2807,62.0,24.31,0.0,737.0,0.0,885.0
103,2858,62.0,24.28,0.0,737.0,0.0,885.0
103,2910,62.0,24.28,0.0,737.0,0.0,885.0
103,2959,62.0,24.32,0.0,737.0,0.0,885.0
103,3008,62.0,24.32,0.0,737.0,0.0,885.0
