Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
101,55,61.0,23.93,0.0,737.0,0.0,885.0
101,110,61.0,24.91,0.0,737.0,0.0,885.0
101,165,61.0,24.91,0.0,737.0,0.0,885.0
101,219,61.0,24.15,0.0,737.0,0.0,885.0
101,272,61.0,24.15,0.0,737.0,0.0,885.0
101,326,61.0,24.15,0.0,737.0,0.0,885.0
101,379,61.0,24.15,0.0,737.0,0.0,885.0
101,436,61.0,24.15,0.0,737.0,0.0,885.0
101,490,61.0,24.15,0.0,737.0,0.0,885.0
101,540,61.0,24.13,0.0,737.0,0.0,885.0
101,589,61.0,24.13,0.0,737.0,0.0,885.0
101,640,61.0,24.15,0.0,737.0,0.0,885.0
101,690,61.0,24.15,0.0,737.0,0.0,885.0
101,741,61.0,24.18,0.0,737.0,0.0,885.0
101,792,61.0,24.18,0.0,737.0,0.0,885.0
101,846,61.0,24.15,0.0,737.0,0.0,885.0
101,900,61.0,24.14,0.0,737.0,0.0,885.0
101,955,61.0,24.14,0.0,737.0,0.0,885.0
101,1009,61.0,24.18,0.0,737.0,0.0,885.0
101,1059,61.0,24.18,0.0,737.0,0.0,885.0
101,1108,61.0,24.26,0.0,737.0,0.0,885.0
101,1158,61.0,24.26,0.0,737.0,0.0,885.0
101,1204,61.0,24.29,0.0,737.0,0.0,885.0
101,1232,61.0,24.29,0.0,737.0,0.0,885.0
101,1256,61.0,24.29,0.0,737.0,0.0,885.0
101,1278,61.0,24.29,0.0,737.0,0.0,885.0
101,1300,61.0,24.55,0.0,737.0,0.0,885.0
101,1322,61.0,24.55,0.0,737.0,0.0,885.0
101,1345,61.0,24.55,0.0,737.0,0.0,885.0
101,1368,61.0,24.55,0.0,737.0,0.0,885.0
101,1391,61.0,24.55,0.0,737.0,0.0,885.0
101,1416,61.0,24.57,0.0,737.0,0.0,885.0
101,1446,61.0,24.57,0.0,737.0,0.0,885.0
101,1495,61.0,24.57,0.0,737.0,0.0,885.0
101,1545,61.0,24.37,0.0,737.0,0.0,885.0
101,1598,61.0,24.37,0.0,737.0,0.0,885.0
101,1648,61.0,24.26,0.0,737.0,0.0,885.0
101,1697,61.0,24.26,0.0,737.0,0.0,885.0
101,1749,61.0,24.25,0.0,737.0,0.0,885.0
101,1801,61.0,24.25,0.0,737.0,0.0,885.0
101,1852,61.0,24.31,0.0,737.0,0.0,885.0
101,1894,61.0,24.31,0.0,737.0,0.0,885.0
101,1933,61.0,24.27,0.0,737.0,0.0,885.0
101,1971,61.0,24.27,0.0,737.0,0.0,885.0
101,2000,61.0,24.27,0.0,737.0,0.0,885.0
101,2023,61.0,24.34,0.0,737.0,0.0,885.0
101,2047,61.0,24.34,0.0,737.0,0.0,885.0
101,2071,61.0,24.34,0.0,737.0,0.0,885.0
101,2094,61.0,24.34,0.0,737.0,0.0,885.0
101,2117,61.0,24.51,0.0,737.0,0.0,885.0
101,2140,61.0,24.51,0.0,737.0,0.0,885.0
101,2164,61.0,24.51,0.0,737.0,0.0,885.0
101,2187,61.0,24.51,0.0,737.0,0.0,885.0
101,2210,61.0,24.52,0.0,737.0,0.0,885.0
101,2234,61.0,24.52,0.0,737.0,0.0,885.0
101,2258,61.0,24.52,0.0,737.0,0.0,885.0
101,2281,61.0,24.52,0.0,737.0,0.0,885.0
101,2304,61.0,24.49,0.0,737.0,0.0,885.0
101,2327,61.0,24.49,0.0,737.0,0.0,885.0
101,2349,61.0,24.49,0.0,737.0,0.0,885.0
101,2374,61.0,24.49,0.0,737.0,0.0,885.0
101,2402,61.0,24.49,0.0,737.0,0.0,885.0
101,2429,61.0,24.52,0.0,737.0,0.0,885.0
101,2456,61.0,24.52,0.0,737.0,0.0,885.0
101,2483,61.0,24.52,0.0,737.0,0.0,885.0
101,2510,61.0,24.44,0.0,737.0,0.0,885.0
101,2537,61.0,24.44,0.0,737.0,0.0,885.0
101,2564,61.0,24.44,0.0,737.0,0.0,885.0
101,2590,61.0,24.44,0.0,737.0,0.0,885.0
101,2616,61.0,24.55,0.0,737.0,0.0,885.0
101,2645,61.0,24.55,0.0,737.0,0.0,885.0
101,2668,61.0,24.55,0.0,737.0,0.0,885.0
101,2691,61.0,24.55,0.0,737.0,0.0,885.0
101,2713,61.0,24.52,0.0,737.0,0.0,885.0
101,2736,61.0,24.52,0.0,737.0,0.0,885.0
101,2759,61.0,24.52,0.0,737.0,0.0,885.0
101,2783,61.0,24.52,0.0,737.0,0.0,885.0
101,2809,61.0,24.55,0.0,737.0,0.0,885.0
101,2832,61.0,24.55,0.0,737.0,0.0,885.0
101,2855,61.0,24.55,0.0,737.0,0.0,885.0
101,2878,61.0,24.55,0.0,737.0,0.0,885.0
101,2902,61.0,24.55,0.0,737.0,0.0,885.0
101,2927,61.0,24.65,0.0,737.0,0.0,885.0
101,2951,61.0,24.65,0.0,737.0,0.0,885.0
101,2975,61.0,24.65,0.0,737.0,0.0,885.0
101,2998,61.0,24.65,0.0,737.0,0.0,885.0
101,3025,61.0,24.53,0.0,737.0,0.0,885.0
