Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
106,61,61.0,23.78,0.0,737.0,0.0,885.0
106,116,60.0,33.69,0.0,737.0,0.0,885.0
106,172,60.0,33.69,0.0,737.0,0.0,885.0
106,225,60.0,24.08,0.0,737.0,0.0,885.0
106,278,60.0,24.08,0.0,737.0,0.0,885.0
106,332,60.0,24.01,0.0,737.0,0.0,885.0
106,385,60.0,24.01,6.0,737.0,4.0,885.0
106,439,60.0,23.99,6.0,737.0,4.0,885.0
106,492,60.0,23.99,6.0,737.0,4.0,885.0
106,545,60.0,24.03,6.0,737.0,4.0,885.0
106,599,60.0,24.03,6.0,737.0,4.0,885.0
106,652,60.0,23.97,6.0,737.0,4.0,885.0
106,705,60.0,23.88,6.0,737.0,4.0,885.0
106,759,60.0,23.88,6.0,737.0,4.0,885.0
106,812,60.0,23.99,6.0,737.0,4.0,885.0
106,866,60.0,23.99,6.0,737.0,4.0,885.0
106,921,60.0,23.97,6.0,737.0,4.0,885.0
106,973,60.0,23.97,6.0,737.0,4.0,885.0
106,1023,60.0,24.0,6.0,737.0,4.0,885.0
106,1073,60.0,24.0,6.0,737.0,4.0,885.0
106,1123,60.0,23.98,6.0,737.0,4.0,885.0
106,1177,60.0,23.98,6.0,737.0,4.0,885.0
106,1231,60.0,23.98,6.0,737.0,4.0,885.0
106,1284,60.0,23.98,6.0,737.0,4.0,885.0
106,1333,60.0,24.0,6.0,737.0,4.0,885.0
106,1382,60.0,24.0,0.0,737.0,0.0,885.0
106,1435,60.0,23.99,0.0,737.0,0.0,885.0
106,1490,60.0,23.99,0.0,737.0,0.0,885.0
106,1543,60.0,23.98,0.0,737.0,0.0,885.0
106,1597,60.0,23.98,0.0,737.0,0.0,885.0
106,1650,60.0,23.99,0.0,737.0,0.0,885.0
106,1704,60.0,23.99,0.0,737.0,0.0,885.0
106,1757,60.0,23.93,0.0,737.0,0.0,885.0
106,1810,60.0,23.94,0.0,737.0,0.0,885.0
106,1863,60.0,23.94,0.0,737.0,0.0,885.0
106,1913,60.0,23.97,0.0,737.0,0.0,885.0
106,1963,60.0,23.97,0.0,737.0,0.0,885.0
106,2012,60.0,24.02,0.0,737.0,0.0,885.0
106,2062,60.0,24.02,0.0,737.0,0.0,885.0
106,2112,60.0,23.99,0.0,737.0,0.0,885.0
106,2164,60.0,23.99,0.0,737.0,0.0,885.0
106,2214,60.0,24.03,0.0,737.0,0.0,885.0
106,2264,60.0,24.03,0.0,737.0,0.0,885.0
106,2314,60.0,24.05,0.0,737.0,0.0,885.0
106,2365,60.0,24.05,0.0,737.0,0.0,885.0
106,2414,60.0,24.03,0.0,737.0,0.0,885.0
106,2465,60.0,24.03,0.0,737.0,0.0,885.0
106,2515,60.0,23.99,0.0,737.0,0.0,885.0
106,2565,60.0,23.99,0.0,737.0,0.0,885.0
106,2615,60.0,24.01,0.0,737.0,0.0,885.0
106,2666,60.0,24.01,0.0,737.0,0.0,885.0
106,2715,60.0,23.98,0.0,737.0,0.0,885.0
106,2765,60.0,23.98,0.0,737.0,0.0,885.0
106,2815,60.0,23.98,0.0,737.0,0.0,885.0
106,2865,60.0,23.98,0.0,737.0,0.0,885.0
106,2913,60.0,24.03,0.0,737.0,0.0,885.0
106,2959,60.0,24.03,0.0,737.0,0.0,885.0
106,3007,60.0,24.03,0.0,737.0,0.0,885.0
