Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
103,61,62.0,24.22,0.0,737.0,0.0,885.0
103,115,62.0,34.16,0.0,737.0,0.0,885.0
103,169,62.0,34.16,0.0,737.0,0.0,885.0
103,223,62.0,24.51,0.0,737.0,0.0,885.0
103,277,62.0,24.51,0.0,737.0,0.0,885.0
103,331,62.0,24.46,0.0,737.0,0.0,885.0
103,384,62.0,24.46,0.0,737.0,0.0,885.0
103,440,62.0,24.43,0.0,737.0,0.0,885.0
103,493,62.0,24.36,0.0,737.0,0.0,885.0
103,543,62.0,24.36,0.0,737.0,0.0,885.0
103,593,62.0,24.41,0.0,737.0,0.0,885.0
103,643,62.0,24.41,0.0,737.0,0.0,885.0
103,692,62.0,24.43,0.0,737.0,0.0,885.0
103,742,62.0,24.43,0.0,737.0,0.0,885.0
103,791,62.0,24.45,0.0,737.0,0.0,885.0
103,842,62.0,24.45,0.0,737.0,0.0,885.0
103,892,62.0,24.48,0.0,737.0,0.0,885.0
103,943,62.0,24.48,6.0,737.0,4.0,885.0
103,994,62.0,24.44,6.0,737.0,4.0,885.0
103,1047,62.0,24.44,6.0,737.0,4.0,885.0
103,1095,62.0,24.44,6.0,737.0,4.0,885.0
103,1145,62.0,24.44,6.0,737.0,4.0,885.0
103,1195,62.0,24.44,6.0,737.0,4.0,885.0
103,1245,62.0,24.44,6.0,737.0,4.0,885.0
103,1296,62.0,24.42,6.0,737.0,4.0,885.0
103,1346,62.0,24.42,6.0,737.0,4.0,885.0
103,1406,62.0,24.42,6.0,737.0,4.0,885.0
103,1459,62.0,24.42,6.0,737.0,4.0,885.0
103,1509,62.0,24.43,6.0,737.0,4.0,885.0
103,1558,62.0,24.43,6.0,737.0,4.0,885.0
103,1609,62.0,24.4,6.0,737.0,4.0,885.0
103,1659,62.0,24.4,6.0,737.0,4.0,885.0
103,1706,62.0,24.39,6.0,737.0,4.0,885.0
103,1736,62.0,24.39,6.0,737.0,4.0,885.0
103,1761,62.0,24.39,6.0,737.0,4.0,885.0
103,1783,62.0,24.39,6.0,737.0,4.0,885.0
103,1806,62.0,24.66,6.0,737.0,4.0,885.0
103,1828,62.0,24.66,6.0,737.0,4.0,885.0
103,1850,62.0,24.66,6.0,737.0,4.0,885.0
103,1873,62.0,24.66,6.0,737.0,4.0,885.0
103,1895,62.0,24.64,6.0,737.0,4.0,885.0
103,1917,62.0,24.64,6.0,737.0,4.0,885.0
103,1940,62.0,24.64,0.0,737.0,0.0,885.0
103,1963,62.0,24.64,0.0,737.0,0.0,885.0
103,1986,62.0,24.64,0.0,737.0,0.0,885.0
103,2008,62.0,24.75,0.0,737.0,0.0,885.0
103,2030,62.0,24.75,0.0,737.0,0.0,885.0
103,2053,62.0,24.75,0.0,737.0,0.0,885.0
103,2075,62.0,24.75,0.0,737.0,0.0,885.0
103,2097,62.0,24.7,0.0,737.0,0.0,885.0
103,2120,62.0,24.7,0.0,737.0,0.0,885.0
103,2148,62.0,24.7,0.0,737.0,0.0,885.0
103,2186,62.0,24.7,0.0,737.0,0.0,885.0
103,2233,62.0,24.66,0.0,737.0,0.0,885.0
103,2280,62.0,24.66,0.0,737.0,0.0,885.0
103,2327,62.0,24.41,0.0,737.0,0.0,885.0
103,2375,62.0,24.41,0.0,737.0,0.0,885.0
103,2422,62.0,24.35,0.0,737.0,0.0,885.0
103,2469,62.0,24.35,0.0,737.0,0.0,885.0
103,2515,62.0,24.38,0.0,737.0,0.0,885.0
103,2564,61.0,24.38,0.0,737.0,0.0,885.0
103,2613,62.0,24.37,0.0,737.0,0.0,885.0
103,2663,62.0,24.37,0.0,737.0,0.0,885.0
103,2713,62.0,24.42,0.0,737.0,0.0,885.0
103,2763,62.0,24.42,0.0,737.0,0.0,885.0
103,2812,62.0,24.4,0.0,737.0,0.0,885.0
103,2862,62.0,24.4,0.0,737.0,0.0,885.0
103,2912,62.0,24.39,0.0,737.0,0.0,885.0
103,2961,62.0,24.39,0.0,737.0,0.0,885.0
103,3012,61.0,24.39,0.0,737.0,0.0,885.0
