Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
108,114,61.0,33.91,0.0,737.0,0.0,885.0
108,169,61.0,33.91,6.0,737.0,4.0,885.0
108,222,61.0,24.27,6.0,737.0,4.0,885.0
108,277,61.0,24.27,6.0,737.0,4.0,885.0
108,331,61.0,24.17,6.0,737.0,4.0,885.0
108,384,61.0,24.17,6.0,737.0,4.0,885.0
108,439,61.0,24.13,6.0,737.0,4.0,885.0
108,492,61.0,24.13,6.0,737.0,4.0,885.0
108,548,61.0,24.1,6.0,737.0,4.0,885.0
108,601,61.0,24.1,6.0,737.0,4.0,885.0
108,654,61.0,24.12,6.0,737.0,4.0,885.0
108,707,61.0,24.05,6.0,737.0,4.0,885.0
108,761,61.0,24.05,6.0,737.0,4.0,885.0
108,815,61.0,24.09,6.0,737.0,4.0,885.0
108,871,61.0,24.09,6.0,737.0,4.0,885.0
108,925,61.0,24.17,6.0,737.0,4.0,885.0
108,979,61.0,24.17,6.0,737.0,4.0,885.0
108,1032,61.0,24.16,6.0,737.0,4.0,885.0
108,1083,61.0,24.16,6.0,737.0,4.0,885.0
108,1135,61.0,24.13,0.0,737.0,0.0,885.0
108,1189,61.0,24.13,0.0,737.0,0.0,885.0
108,1243,61.0,24.1,0.0,737.0,0.0,885.0
108,1296,61.0,24.1,0.0,737.0,0.0,885.0
108,1350,61.0,24.08,0.0,737.0,0.0,885.0
108,1404,61.0,24.08,0.0,737.0,0.0,885.0
108,1453,61.0,24.11,0.0,737.0,0.0,885.0
108,1507,61.0,24.11,0.0,737.0,0.0,885.0
108,1558,61.0,24.11,0.0,737.0,0.0,885.0
108,1605,61.0,24.09,0.0,737.0,0.0,885.0
108,1633,61.0,24.09,0.0,737.0,0.0,885.0
108,1657,61.0,24.09,0.0,737.0,0.0,885.0
108,1680,61.0,24.09,0.0,737.0,0.0,885.0
108,1702,61.0,24.09,0.0,737.0,0.0,885.0
108,1724,61.0,24.43,0.0,737.0,0.0,885.0
108,1746,61.0,24.43,0.0,737.0,0.0,885.0
108,1769,61.0,24.43,0.0,737.0,0.0,885.0
108,1792,61.0,24.43,0.0,737.0,0.0,885.0
108,1816,61.0,24.39,0.0,737.0,0.0,885.0
108,1839,61.0,24.39,0.0,737.0,0.0,885.0
108,1862,61.0,24.39,0.0,737.0,0.0,885.0
108,1887,61.0,24.39,0.0,737.0,0.0,885.0
108,1909,61.0,24.43,0.0,737.0,0.0,885.0
108,1932,61.0,24.43,0.0,737.0,0.0,885.0
108,1955,61.0,24.43,0.0,737.0,0.0,885.0
108,1979,61.0,24.43,0.0,737.0,0.0,885.0
108,2002,61.0,24.43,0.0,737.0,0.0,885.0
108,2026,61.0,24.47,0.0,737.0,0.0,885.0
108,2049,61.0,24.47,0.0,737.0,0.0,885.0
108,2074,61.0,24.47,0.0,737.0,0.0,885.0
108,2098,61.0,24.47,0.0,737.0,0.0,885.0
108,2121,61.0,24.47,0.0,737.0,0.0,885.0
108,2144,61.0,24.47,0.0,737.0,0.0,885.0
108,2169,61.0,24.47,0.0,737.0,0.0,885.0
108,2192,61.0,24.47,0.0,737.0,0.0,885.0
108,2216,61.0,24.42,0.0,737.0,0.0,885.0
108,2240,61.0,24.42,0.0,737.0,0.0,885.0
108,2263,61.0,24.42,0.0,737.0,0.0,885.0
108,2286,61.0,24.42,0.0,737.0,0.0,885.0
108,2310,61.0,24.39,0.0,737.0,0.0,885.0
108,2335,61.0,24.39,0.0,737.0,0.0,885.0
108,2358,61.0,24.39,0.0,737.0,0.0,885.0
108,2382,61.0,24.39,0.0,737.0,0.0,885.0
108,2406,61.0,24.39,0.0,737.0,0.0,885.0
108,2430,61.0,24.49,0.0,737.0,0.0,885.0
108,2459,61.0,24.49,0.0,737.0,0.0,885.0
108,2491,61.0,24.49,0.0,737.0,0.0,885.0
108,2519,61.0,24.28,0.0,737.0,0.0,885.0
108,2546,61.0,24.28,0.0,737.0,0.0,885.0
108,2575,61.0,24.28,0.0,737.0,0.0,885.0
108,2602,61.0,24.28,0.0,737.0,0.0,885.0
108,2630,61.0,24.39,0.0,737.0,0.0,885.0
108,2659,61.0,24.39,0.0,737.0,0.0,885.0
108,2689,61.0,24.39,0.0,737.0,0.0,885.0
108,2724,61.0,24.25,0.0,737.0,0.0,885.0
108,2760,61.0,24.25,0.0,737.0,0.0,885.0
108,2796,61.0,24.25,0.0,737.0,0.0,885.0
108,2833,61.0,24.27,0.0,737.0,0.0,885.0
108,2869,61.0,24.27,0.0,737.0,0.0,885.0
108,2899,61.0,24.27,0.0,737.0,0.0,885.0
108,2924,61.0,24.27,0.0,737.0,0.0,885.0
108,2947,61.0,24.27,0.0,737.0,0.0,885.0
108,2969,61.0,24.27,0.0,737.0,0.0,885.0
108,2992,61.0,24.27,0.0,737.0,0.0,885.0
108,3018,61.0,24.35,0.0,737.0,0.0,885.0
