Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
3,254,46.0,8.81,3.0,811.0,2.0,990.0
3,325,46.0,23.57,3.0,811.0,2.0,1515.0
3,377,46.0,15.94,3.0,811.0,2.0,1665.0
3,429,46.0,13.64,3.0,811.0,2.0,1665.0
3,481,46.0,13.64,3.0,811.0,2.0,1665.0
3,533,46.0,13.38,3.0,811.0,2.0,1665.0
3,585,46.0,13.38,3.0,811.0,2.0,1665.0
3,637,46.0,13.34,3.0,811.0,2.0,1665.0
3,688,46.0,13.34,3.0,811.0,2.0,1665.0
3,740,46.0,13.51,3.0,811.0,2.0,1665.0
3,793,46.0,13.51,3.0,811.0,2.0,1665.0
3,845,46.0,13.43,3.0,811.0,2.0,1665.0
3,897,46.0,13.43,25.0,811.0,23.0,1665.0
3,949,46.0,13.52,25.0,811.0,23.0,1665.0
3,1001,46.0,13.52,25.0,811.0,23.0,1665.0
3,1055,46.0,13.3,25.0,811.0,23.0,1665.0
3,1108,46.0,13.3,25.0,811.0,23.0,1665.0
3,1161,46.0,13.32,25.0,811.0,23.0,1665.0
3,1213,46.0,13.32,25.0,811.0,23.0,1665.0
3,1265,47.0,13.32,25.0,811.0,23.0,1785.0
3,1317,47.0,13.32,25.0,811.0,23.0,1785.0
3,1368,46.0,16.95,25.0,811.0,23.0,1785.0
3,1420,47.0,16.95,25.0,811.0,23.0,1785.0
3,1471,47.0,15.22,25.0,811.0,23.0,1785.0
3,1522,47.0,15.22,25.0,811.0,23.0,1785.0
3,1576,47.0,15.43,25.0,811.0,23.0,1785.0
3,1628,47.0,14.68,25.0,811.0,23.0,1785.0
3,1679,47.0,14.68,25.0,811.0,23.0,1785.0
3,1731,47.0,15.48,25.0,811.0,23.0,1785.0
3,1783,47.0,15.48,25.0,811.0,23.0,1785.0
3,1843,47.0,15.24,25.0,811.0,23.0,1785.0
3,1893,47.0,15.24,0.0,811.0,0.0,1785.0
3,1944,47.0,15.49,0.0,811.0,0.0,1785.0
3,1995,47.0,15.49,0.0,811.0,0.0,1785.0
3,2045,47.0,15.2,0.0,811.0,0.0,1785.0
3,2097,47.0,15.2,0.0,811.0,0.0,1785.0
3,2151,47.0,15.92,0.0,811.0,0.0,885.0
3,2208,46.0,15.92,0.0,811.0,0.0,885.0
3,2261,46.0,8.43,0.0,811.0,0.0,885.0
3,2315,46.0,8.43,0.0,811.0,0.0,885.0
3,2368,46.0,8.4,0.0,811.0,0.0,885.0
3,2422,46.0,8.4,0.0,811.0,0.0,885.0
3,2476,46.0,8.38,0.0,811.0,0.0,885.0
3,2531,46.0,8.23,0.0,811.0,0.0,885.0
3,2586,46.0,8.23,0.0,811.0,0.0,885.0
3,2640,46.0,8.14,0.0,811.0,0.0,885.0
3,2694,46.0,8.14,0.0,811.0,0.0,885.0
3,2748,46.0,8.54,0.0,811.0,0.0,885.0
3,2802,46.0,8.54,0.0,811.0,0.0,885.0
3,2856,46.0,8.47,0.0,811.0,0.0,885.0
3,2913,46.0,8.47,0.0,811.0,0.0,885.0
3,2967,46.0,8.54,0.0,811.0,0.0,885.0
3,3022,46.0,8.54,0.0,811.0,0.0,885.0
