Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
410,56,61.0,23.94,0.0,737.0,0.0,885.0
410,109,61.0,24.93,0.0,737.0,0.0,885.0
410,161,61.0,24.93,0.0,737.0,0.0,885.0
410,215,61.0,24.17,0.0,737.0,0.0,885.0
410,267,61.0,24.17,0.0,737.0,0.0,885.0
410,320,61.0,24.22,0.0,737.0,0.0,885.0
410,373,61.0,24.22,0.0,737.0,0.0,885.0
410,427,61.0,24.16,0.0,737.0,0.0,885.0
410,481,61.0,24.16,0.0,737.0,0.0,885.0
410,534,61.0,24.21,0.0,737.0,0.0,885.0
410,591,61.0,24.21,0.0,737.0,0.0,885.0
410,644,61.0,24.18,0.0,737.0,0.0,885.0
410,698,61.0,24.18,0.0,737.0,0.0,885.0
410,751,61.0,24.22,0.0,737.0,0.0,885.0
410,804,61.0,24.19,0.0,737.0,0.0,885.0
410,858,61.0,24.19,0.0,737.0,0.0,885.0
410,911,61.0,24.15,0.0,737.0,0.0,885.0
410,963,61.0,24.15,0.0,737.0,0.0,885.0
410,1016,61.0,24.16,0.0,737.0,0.0,885.0
410,1069,61.0,24.16,0.0,737.0,0.0,885.0
410,1126,61.0,24.15,0.0,737.0,0.0,885.0
410,1177,61.0,24.15,0.0,737.0,0.0,885.0
410,1229,61.0,24.17,0.0,737.0,0.0,885.0
410,1279,61.0,24.17,0.0,737.0,0.0,885.0
410,1329,61.0,24.19,0.0,737.0,0.0,885.0
410,1382,61.0,24.19,0.0,737.0,0.0,885.0
410,1435,61.0,24.19,0.0,737.0,0.0,885.0
410,1488,61.0,24.19,0.0,737.0,0.0,885.0
410,1542,61.0,24.24,0.0,737.0,0.0,885.0
410,1597,61.0,24.24,0.0,737.0,0.0,885.0
410,1652,61.0,24.18,0.0,737.0,0.0,885.0
410,1706,61.0,24.18,0.0,737.0,0.0,885.0
410,1760,61.0,24.2,0.0,737.0,0.0,885.0
410,1815,61.0,24.08,0.0,737.0,0.0,885.0
410,1870,61.0,24.08,0.0,737.0,0.0,885.0
410,1922,61.0,24.07,0.0,737.0,0.0,885.0
410,1973,61.0,24.07,0.0,737.0,0.0,885.0
410,2023,61.0,24.18,0.0,737.0,0.0,885.0
410,2073,61.0,24.18,0.0,737.0,0.0,885.0
410,2122,61.0,24.18,0.0,737.0,0.0,885.0
410,2172,61.0,24.18,0.0,737.0,0.0,885.0
410,2221,61.0,24.17,0.0,737.0,0.0,885.0
410,2271,61.0,24.17,0.0,737.0,0.0,885.0
410,2321,61.0,24.21,0.0,737.0,0.0,885.0
410,2371,61.0,24.21,0.0,737.0,0.0,885.0
410,2426,61.0,24.16,0.0,737.0,0.0,885.0
410,2478,61.0,24.16,0.0,737.0,0.0,885.0
410,2529,61.0,24.21,0.0,737.0,0.0,885.0
410,2579,61.0,24.21,0.0,737.0,0.0,885.0
410,2629,61.0,24.21,0.0,737.0,0.0,885.0
410,2675,61.0,24.21,0.0,737.0,0.0,885.0
410,2722,61.0,24.19,0.0,737.0,0.0,885.0
410,2770,61.0,24.19,0.0,737.0,0.0,885.0
410,2818,61.0,24.19,0.0,737.0,0.0,885.0
410,2868,61.0,24.19,0.0,737.0,0.0,885.0
410,2916,61.0,24.24,0.0,737.0,0.0,885.0
410,2965,61.0,24.24,0.0,737.0,0.0,885.0
410,3012,61.0,24.32,0.0,737.0,0.0,885.0
