Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
107,54,61.0,24.95,0.0,737.0,0.0,885.0
107,107,61.0,24.95,0.0,737.0,0.0,885.0
107,161,61.0,24.33,0.0,737.0,0.0,885.0
107,215,61.0,24.33,0.0,737.0,0.0,885.0
107,270,61.0,24.32,0.0,737.0,0.0,885.0
107,323,61.0,24.24,0.0,737.0,0.0,885.0
107,380,61.0,24.24,0.0,737.0,0.0,885.0
107,433,61.0,24.31,0.0,737.0,0.0,885.0
107,487,61.0,24.31,0.0,737.0,0.0,885.0
107,541,61.0,24.31,0.0,737.0,0.0,885.0
107,596,61.0,24.31,0.0,737.0,0.0,885.0
107,650,61.0,24.31,0.0,737.0,0.0,885.0
107,701,61.0,24.31,0.0,737.0,0.0,885.0
107,750,61.0,24.32,0.0,737.0,0.0,885.0
107,799,61.0,24.32,0.0,737.0,0.0,885.0
107,850,61.0,24.35,0.0,737.0,0.0,885.0
107,900,61.0,24.35,0.0,737.0,0.0,885.0
107,951,61.0,24.3,0.0,737.0,0.0,885.0
107,1001,61.0,24.3,0.0,737.0,0.0,885.0
107,1051,61.0,24.32,0.0,737.0,0.0,885.0
107,1101,61.0,24.32,0.0,737.0,0.0,885.0
107,1151,61.0,24.31,0.0,737.0,0.0,885.0
107,1200,61.0,24.31,0.0,737.0,0.0,885.0
107,1247,61.0,24.36,0.0,737.0,0.0,885.0
107,1294,61.0,24.36,0.0,737.0,0.0,885.0
107,1340,61.0,24.3,0.0,737.0,0.0,885.0
107,1389,61.0,24.3,0.0,737.0,0.0,885.0
107,1439,61.0,24.26,0.0,737.0,0.0,885.0
107,1489,61.0,24.26,0.0,737.0,0.0,885.0
107,1538,61.0,24.29,0.0,737.0,0.0,885.0
107,1588,61.0,24.29,0.0,737.0,0.0,885.0
107,1639,61.0,24.3,0.0,737.0,0.0,885.0
107,1687,61.0,24.3,0.0,737.0,0.0,885.0
107,1739,61.0,24.24,0.0,737.0,0.0,885.0
107,1785,61.0,24.24,0.0,737.0,0.0,885.0
107,1833,61.0,24.19,0.0,737.0,0.0,885.0
107,1880,61.0,24.19,0.0,737.0,0.0,885.0
107,1929,61.0,24.28,0.0,737.0,0.0,885.0
107,1977,61.0,24.28,0.0,737.0,0.0,885.0
107,2024,61.0,24.28,0.0,737.0,0.0,885.0
107,2071,61.0,24.33,0.0,737.0,0.0,885.0
107,2118,61.0,24.33,0.0,737.0,0.0,885.0
107,2166,61.0,24.3,0.0,737.0,0.0,885.0
107,2216,61.0,24.3,0.0,737.0,0.0,885.0
107,2266,61.0,24.23,0.0,737.0,0.0,885.0
107,2317,61.0,24.23,0.0,737.0,0.0,885.0
107,2367,61.0,24.3,0.0,737.0,0.0,885.0
107,2417,61.0,24.3,0.0,737.0,0.0,885.0
107,2467,61.0,24.29,0.0,737.0,0.0,885.0
107,2517,61.0,24.29,0.0,737.0,0.0,885.0
107,2568,61.0,24.32,0.0,737.0,0.0,885.0
107,2618,61.0,24.32,0.0,737.0,0.0,885.0
107,2666,61.0,24.27,0.0,737.0,0.0,885.0
107,2712,61.0,24.27,0.0,737.0,0.0,885.0
107,2761,61.0,24.31,0.0,737.0,0.0,885.0
107,2809,61.0,24.31,0.0,737.0,0.0,885.0
107,2859,61.0,24.36,0.0,737.0,0.0,885.0
107,2906,61.0,24.36,0.0,737.0,0.0,885.0
107,2956,61.0,24.33,0.0,737.0,0.0,885.0
107,3006,61.0,24.33,0.0,737.0,0.0,885.0
