Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
105,62,62.0,27.46,0.0,737.0,0.0,885.0
105,115,62.0,27.46,0.0,737.0,0.0,885.0
105,169,62.0,31.02,0.0,737.0,0.0,885.0
105,223,62.0,31.02,0.0,737.0,0.0,885.0
105,276,62.0,24.4,0.0,737.0,0.0,885.0
105,330,62.0,24.4,0.0,737.0,0.0,885.0
105,384,62.0,24.35,0.0,737.0,0.0,885.0
105,437,62.0,24.36,0.0,737.0,0.0,885.0
105,491,62.0,24.36,0.0,737.0,0.0,885.0
105,544,62.0,24.37,0.0,737.0,0.0,885.0
105,597,62.0,24.37,0.0,737.0,0.0,885.0
105,651,62.0,24.38,6.0,737.0,4.0,885.0
105,705,62.0,24.38,6.0,737.0,4.0,885.0
105,759,62.0,24.41,6.0,737.0,4.0,885.0
105,813,62.0,24.41,6.0,737.0,4.0,885.0
105,866,62.0,24.39,6.0,737.0,4.0,885.0
105,920,62.0,24.39,6.0,737.0,4.0,885.0
105,973,62.0,24.38,6.0,737.0,4.0,885.0
105,1026,62.0,24.38,6.0,737.0,4.0,885.0
105,1080,62.0,24.39,6.0,737.0,4.0,885.0
105,1133,62.0,24.39,6.0,737.0,4.0,885.0
105,1187,62.0,24.36,6.0,737.0,4.0,885.0
105,1240,62.0,24.33,6.0,737.0,4.0,885.0
105,1291,62.0,24.33,6.0,737.0,4.0,885.0
105,1343,62.0,24.4,6.0,737.0,4.0,885.0
105,1404,62.0,24.4,6.0,737.0,4.0,885.0
105,1465,62.0,24.34,6.0,737.0,4.0,885.0
105,1519,62.0,24.34,6.0,737.0,4.0,885.0
105,1571,62.0,24.35,6.0,737.0,4.0,885.0
105,1623,62.0,24.35,6.0,737.0,4.0,885.0
105,1673,62.0,24.33,0.0,737.0,0.0,885.0
105,1724,62.0,24.33,0.0,737.0,0.0,885.0
105,1773,62.0,24.35,0.0,737.0,0.0,885.0
105,1823,62.0,24.35,0.0,737.0,0.0,885.0
105,1874,62.0,24.38,0.0,737.0,0.0,885.0
105,1926,62.0,24.38,0.0,737.0,0.0,885.0
105,1976,62.0,24.33,0.0,737.0,0.0,885.0
105,2025,62.0,24.33,0.0,737.0,0.0,885.0
105,2075,62.0,24.33,0.0,737.0,0.0,885.0
105,2125,62.0,24.33,0.0,737.0,0.0,885.0
105,2175,62.0,24.3,0.0,737.0,0.0,885.0
105,2225,62.0,24.3,0.0,737.0,0.0,885.0
105,2275,62.0,24.31,0.0,737.0,0.0,885.0
105,2326,62.0,24.31,0.0,737.0,0.0,885.0
105,2376,62.0,24.3,0.0,737.0,0.0,885.0
105,2426,62.0,24.3,0.0,737.0,0.0,885.0
105,2476,62.0,24.31,0.0,737.0,0.0,885.0
105,2526,62.0,24.31,0.0,737.0,0.0,885.0
105,2575,62.0,24.31,0.0,737.0,0.0,885.0
105,2625,62.0,24.31,0.0,737.0,0.0,885.0
105,2675,62.0,24.31,0.0,737.0,0.0,885.0
105,2727,62.0,24.31,0.0,737.0,0.0,885.0
105,2780,62.0,24.33,0.0,737.0,0.0,885.0
105,2831,62.0,24.33,0.0,737.0,0.0,885.0
105,2883,61.0,24.29,0.0,737.0,0.0,885.0
105,2934,61.0,24.29,0.0,737.0,0.0,885.0
105,2984,62.0,24.3,0.0,737.0,0.0,885.0
105,3036,61.0,24.3,0.0,737.0,0.0,885.0
