Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
108,53,61.0,23.94,0.0,737.0,0.0,885.0
108,107,61.0,24.91,0.0,737.0,0.0,885.0
108,160,61.0,24.91,0.0,737.0,0.0,885.0
108,213,61.0,24.15,0.0,737.0,0.0,885.0
108,266,61.0,24.15,0.0,737.0,0.0,885.0
108,320,61.0,24.18,0.0,737.0,0.0,885.0
108,373,61.0,24.18,0.0,737.0,0.0,885.0
108,426,61.0,24.2,0.0,737.0,0.0,885.0
108,479,61.0,24.2,0.0,737.0,0.0,885.0
108,532,61.0,24.22,0.0,737.0,0.0,885.0
108,582,61.0,24.22,0.0,737.0,0.0,885.0
108,632,61.0,24.21,0.0,737.0,0.0,885.0
108,682,61.0,24.21,0.0,737.0,0.0,885.0
108,732,61.0,24.22,0.0,737.0,0.0,885.0
108,783,61.0,24.22,0.0,737.0,0.0,885.0
108,833,61.0,24.21,0.0,737.0,0.0,885.0
108,883,61.0,24.21,0.0,737.0,0.0,885.0
108,933,61.0,24.24,0.0,737.0,0.0,885.0
108,982,61.0,24.24,0.0,737.0,0.0,885.0
108,1033,61.0,24.2,0.0,737.0,0.0,885.0
108,1086,61.0,24.2,0.0,737.0,0.0,885.0
108,1139,61.0,24.22,0.0,737.0,0.0,885.0
108,1192,61.0,24.22,0.0,737.0,0.0,885.0
108,1245,61.0,24.2,0.0,737.0,0.0,885.0
108,1298,61.0,24.2,0.0,737.0,0.0,885.0
108,1352,61.0,24.22,0.0,737.0,0.0,885.0
108,1407,61.0,24.15,0.0,737.0,0.0,885.0
108,1465,61.0,24.15,0.0,737.0,0.0,885.0
108,1518,61.0,24.21,0.0,737.0,0.0,885.0
108,1567,61.0,24.21,0.0,737.0,0.0,885.0
108,1617,61.0,24.22,0.0,737.0,0.0,885.0
108,1666,61.0,24.22,0.0,737.0,0.0,885.0
108,1716,61.0,24.2,0.0,737.0,0.0,885.0
108,1765,61.0,24.2,0.0,737.0,0.0,885.0
108,1814,61.0,24.21,0.0,737.0,0.0,885.0
108,1864,61.0,24.21,0.0,737.0,0.0,885.0
108,1913,61.0,24.17,0.0,737.0,0.0,885.0
108,1964,61.0,24.17,0.0,737.0,0.0,885.0
108,2013,61.0,24.19,0.0,737.0,0.0,885.0
108,2066,61.0,24.19,0.0,737.0,0.0,885.0
108,2118,61.0,24.17,0.0,737.0,0.0,885.0
108,2168,61.0,24.17,0.0,737.0,0.0,885.0
108,2217,61.0,24.14,0.0,737.0,0.0,885.0
108,2267,61.0,24.14,0.0,737.0,0.0,885.0
108,2317,61.0,24.22,0.0,737.0,0.0,885.0
108,2369,61.0,24.22,0.0,737.0,0.0,885.0
108,2419,61.0,24.2,0.0,737.0,0.0,885.0
108,2468,61.0,24.2,0.0,737.0,0.0,885.0
108,2518,61.0,24.22,0.0,737.0,0.0,885.0
108,2570,61.0,24.22,0.0,737.0,0.0,885.0
108,2623,61.0,24.23,0.0,737.0,0.0,885.0
108,2675,61.0,24.23,0.0,737.0,0.0,885.0
108,2730,61.0,24.17,0.0,737.0,0.0,885.0
108,2784,61.0,24.17,0.0,737.0,0.0,885.0
108,2837,61.0,24.22,0.0,737.0,0.0,885.0
108,2890,61.0,24.22,0.0,737.0,0.0,885.0
108,2943,61.0,24.19,0.0,737.0,0.0,885.0
108,2996,61.0,24.19,0.0,737.0,0.0,885.0
108,3048,61.0,24.17,0.0,737.0,0.0,885.0
