Execution ID,Milliseconds Passed,Temperature (C),Power Usage (W),GPU Utilization (%),Memory Usage (MB),Cache Usage,Clocks Video (MHz)
104,54,61.0,24.76,0.0,737.0,0.0,885.0
104,108,61.0,24.76,0.0,737.0,0.0,885.0
104,162,61.0,24.15,0.0,737.0,0.0,885.0
104,216,61.0,24.08,0.0,737.0,0.0,885.0
104,271,61.0,24.08,0.0,737.0,0.0,885.0
104,325,61.0,24.08,0.0,737.0,0.0,885.0
104,378,61.0,24.08,0.0,737.0,0.0,885.0
104,432,61.0,24.14,0.0,737.0,0.0,885.0
104,487,61.0,24.14,0.0,737.0,0.0,885.0
104,543,61.0,24.13,0.0,737.0,0.0,885.0
104,597,61.0,24.13,0.0,737.0,0.0,885.0
104,651,61.0,24.16,0.0,737.0,0.0,885.0
104,704,61.0,24.16,0.0,737.0,0.0,885.0
104,758,61.0,24.17,0.0,737.0,0.0,885.0
104,811,61.0,24.17,0.0,737.0,0.0,885.0
104,865,61.0,24.11,0.0,737.0,0.0,885.0
104,915,61.0,24.11,0.0,737.0,0.0,885.0
104,965,61.0,24.1,0.0,737.0,0.0,885.0
104,1015,61.0,24.1,0.0,737.0,0.0,885.0
104,1065,61.0,24.14,0.0,737.0,0.0,885.0
104,1114,61.0,24.14,0.0,737.0,0.0,885.0
104,1166,61.0,24.17,0.0,737.0,0.0,885.0
104,1216,61.0,24.17,0.0,737.0,0.0,885.0
104,1267,61.0,24.14,0.0,737.0,0.0,885.0
104,1316,61.0,24.14,0.0,737.0,0.0,885.0
104,1366,61.0,24.09,0.0,737.0,0.0,885.0
104,1419,61.0,24.09,0.0,737.0,0.0,885.0
104,1472,61.0,24.11,0.0,737.0,0.0,885.0
104,1527,61.0,24.1,0.0,737.0,0.0,885.0
104,1582,61.0,24.1,0.0,737.0,0.0,885.0
104,1637,61.0,24.11,0.0,737.0,0.0,885.0
104,1692,61.0,24.11,0.0,737.0,0.0,885.0
104,1746,61.0,24.14,0.0,737.0,0.0,885.0
104,1800,61.0,24.14,0.0,737.0,0.0,885.0
104,1853,61.0,24.14,0.0,737.0,0.0,885.0
104,1905,61.0,24.14,0.0,737.0,0.0,885.0
104,1954,61.0,24.12,0.0,737.0,0.0,885.0
104,2004,61.0,24.12,0.0,737.0,0.0,885.0
104,2054,61.0,24.12,0.0,737.0,0.0,885.0
104,2104,61.0,24.12,0.0,737.0,0.0,885.0
104,2153,61.0,24.13,0.0,737.0,0.0,885.0
104,2204,61.0,24.13,0.0,737.0,0.0,885.0
104,2254,61.0,24.1,0.0,737.0,0.0,885.0
104,2303,61.0,24.1,0.0,737.0,0.0,885.0
104,2353,61.0,24.11,0.0,737.0,0.0,885.0
104,2401,61.0,24.11,0.0,737.0,0.0,885.0
104,2448,61.0,24.17,0.0,737.0,0.0,885.0
104,2497,61.0,24.17,0.0,737.0,0.0,885.0
104,2548,61.0,24.13,0.0,737.0,0.0,885.0
104,2597,61.0,24.13,0.0,737.0,0.0,885.0
104,2644,61.0,24.1,0.0,737.0,0.0,885.0
104,2691,61.0,24.1,0.0,737.0,0.0,885.0
104,2738,61.0,24.12,0.0,737.0,0.0,885.0
104,2784,61.0,24.12,0.0,737.0,0.0,885.0
104,2833,61.0,24.14,0.0,737.0,0.0,885.0
104,2881,61.0,24.14,0.0,737.0,0.0,885.0
104,2930,61.0,24.15,0.0,737.0,0.0,885.0
104,2980,61.0,24.15,0.0,737.0,0.0,885.0
104,3029,61.0,24.2,0.0,737.0,0.0,885.0
